# Time, Flux
3.076401104019954801e+03 1.658491213250012919e-04
3.076421537620015442e+03 2.190554160668156669e-04
3.076441971220076084e+03 1.698890930468266447e-04
3.076462404820136726e+03 1.140323341259907863e-04
3.076482838420197368e+03 8.187692081440545167e-06
3.076503272019792348e+03 -8.016298081225947669e-06
3.076523705619852990e+03 -1.104418559806363831e-04
3.076544139219913632e+03 -1.301596964025097947e-04
3.076625873520039022e+03 9.580013812615639779e-05
3.076646307220216841e+03 7.492750460458275086e-05
3.076666740819811821e+03 5.273317393617027449e-05
3.076687174320220947e+03 8.016298081114925367e-06
3.076707608019933105e+03 3.386406244687556466e-05
3.076728041619993746e+03 -1.819418589599219871e-05
3.076748475220054388e+03 -2.808542556254067790e-05
3.076768908820115030e+03 -2.877756868358005704e-06
3.076789342420175672e+03 7.740009478895970574e-05
3.076809776020236313e+03 9.387216813827592432e-05
3.076830209619831294e+03 1.368103744514570508e-06
3.076850643219891936e+03 -4.452232089524610359e-05
3.076871076920069754e+03 2.296756616528838890e-04
3.076891510520130396e+03 1.679438730848303862e-04
3.076911944020073861e+03 5.120952847148529941e-05
3.076932377719786018e+03 1.482538194437221790e-04
3.076952811319846660e+03 9.613022299959084194e-05
3.076973244819790125e+03 -2.802945357016639605e-05
3.076993678519967943e+03 -2.540959602115311355e-05
3.077014112120028585e+03 7.177633088240042980e-05
3.077034545619972050e+03 -2.844325887385590335e-05
3.077054979320149869e+03 2.437336377925092279e-05
3.077075412920210510e+03 1.123608913999873948e-05
3.077095846420153975e+03 -8.836877492890415908e-05
3.077116280119866133e+03 -8.069170100988287686e-05
3.077136713719926775e+03 -9.230534174164972683e-05
3.077157147219870239e+03 -1.706388373898803934e-04
3.077177580920048058e+03 -1.587340625458510956e-04
3.077198014520108700e+03 -1.156193935232252556e-04
3.077218448120169342e+03 -9.975324954647479814e-05
3.077238881720229983e+03 -1.504930527198578005e-04
3.077259315319824964e+03 -5.678991607116490314e-05
3.077279748919885606e+03 -1.581202504294942912e-04
3.077300182519946247e+03 -5.486317790481809453e-05
3.077320616120006889e+03 9.373819385372073043e-06
3.077341049619950354e+03 2.441288145860198711e-05
3.077361483320128173e+03 3.281232327578820218e-05
3.077381916920188814e+03 9.878050677492034026e-05
3.077402350420132279e+03 6.527082769847147858e-05
3.077422784119844437e+03 6.980352144414503357e-05
3.077443217719905078e+03 1.641439195705363119e-04
3.077463651219848543e+03 -1.020930316129042836e-04
3.077484084920026362e+03 1.697635015631693278e-04
3.077504518520087004e+03 1.972230455649093273e-04
3.077524952020030469e+03 1.912716429908201121e-06
3.077545385720208287e+03 1.079786363509249725e-04
3.077565819319803268e+03 -6.906555670316283368e-05
3.077586253019981086e+03 -1.227647532864306612e-05
3.077606686519924551e+03 -2.020179399597754610e-05
3.077627120119985193e+03 5.646855172924958310e-05
3.077647553820163012e+03 1.214910677671543482e-04
3.077667987320106477e+03 5.570785933639577081e-05
3.077688420920167118e+03 2.723686964811733446e-05
3.077708854619879276e+03 1.553618168226300611e-05
3.077729288219939917e+03 2.364829671042123493e-05
3.077749721719883382e+03 4.464213022759011551e-05
3.077770155420061201e+03 5.479706605049372570e-05
3.077790589020121843e+03 5.528685226408036613e-05
3.077811022520065308e+03 -1.163883120836040064e-04
3.077831456219777465e+03 -1.041456620733960392e-04
3.077851889819838107e+03 -1.932807917507384232e-04
3.077872323319781572e+03 -1.988915670108060141e-04
3.077892757019959390e+03 -1.877859108853074943e-04
3.077913190620020032e+03 -1.838214391101100631e-04
3.077933624119963497e+03 -1.760566523660855864e-04
3.077954057820141315e+03 -1.450632767358017716e-04
