# Time, Flux
3.081652539920061827e+03 1.002831876279487222e+00
3.081672973420005292e+03 1.003002759285048340e+00
3.081693407020065933e+03 1.002805125363636751e+00
3.081713840719778091e+03 1.002787829512871598e+00
3.081734274220187217e+03 1.002589042534742347e+00
3.081754707919899374e+03 1.002705270651885083e+00
3.081775141419842839e+03 1.002799590691391796e+00
3.081795575019903481e+03 1.002838102785762686e+00
3.081816008720081300e+03 1.002693970696051817e+00
3.081836442220024765e+03 1.002811121258568861e+00
3.081856875820085406e+03 1.002653383099589179e+00
3.081877309519797564e+03 1.002788060124214953e+00
3.081897743020206690e+03 1.002843406846664065e+00
3.081918176619801670e+03 1.002701119647701367e+00
3.081938610319979489e+03 1.002648540261374954e+00
3.081959043920040131e+03 1.002848249684878290e+00
3.081979477419983596e+03 1.002849633352939529e+00
3.081999911120161414e+03 1.003100769106051615e+00
3.082020344720222056e+03 1.003075171246919028e+00
3.082040778220165521e+03 1.002813427372004185e+00
3.082061211919877678e+03 1.001898361560848105e+00
3.082081645519938320e+03 1.002885839333874873e+00
3.082102079019881785e+03 1.002911667804351037e+00
3.082122512720059603e+03 1.002912129027038191e+00
3.082142946320120245e+03 1.002889529115371436e+00
3.082163379820063710e+03 1.002943492169759088e+00
3.082183813519775867e+03 1.002778143836442926e+00
3.082204247119836509e+03 1.002886531167905382e+00
3.082224680619779974e+03 1.002957098239027900e+00
3.082245114319957793e+03 1.002922967760184303e+00
3.082265547920018435e+03 1.003079783473789677e+00
3.082285981419961900e+03 1.002786445844810359e+00
3.082306415120139718e+03 1.002639085196289859e+00
3.082326848720200360e+03 1.002821268157684464e+00
3.082347282319795340e+03 1.002821729380371396e+00
3.082367715919855982e+03 1.003059489675558469e+00
3.082388149519916624e+03 1.002835566060983785e+00
3.082408583119977266e+03 1.002841792567259249e+00
3.082429016820155084e+03 1.002948335007973535e+00
3.082510751119814813e+03 1.002881227107004003e+00
3.082531184819992632e+03 1.003066408015864663e+00
3.082551618420053273e+03 1.003053032557939428e+00
3.082572051919996738e+03 1.002999069503551777e+00
3.082592485620174557e+03 1.003026742864776111e+00
3.082612919120118022e+03 1.002903827018670757e+00
3.082633352720178664e+03 1.002951794178126521e+00
3.082653786419890821e+03 1.002746780693721806e+00
3.082674219919834286e+03 1.003090622206936011e+00
3.082694653519894928e+03 1.002924812650932695e+00
3.082715087220072746e+03 1.002579356858313675e+00
3.082735520720016211e+03 9.916243955949172184e-01
3.082755954320076853e+03 9.880370055348508540e-01
3.082776388019789010e+03 9.912383522058357821e-01
3.082796821619849652e+03 1.002526085637956532e+00
3.082817255119793117e+03 1.002826802829929198e+00
3.082837688819970936e+03 1.002977392037259108e+00
3.082858122420031577e+03 1.002755313313432817e+00
3.082878555919975042e+03 1.003129364912650257e+00
3.082898989620152861e+03 1.003102383385456431e+00
3.082919423220213503e+03 1.003063640679742186e+00
3.082939856720156968e+03 1.002733405235796793e+00
3.082960290419869125e+03 1.002809968201850976e+00
3.082980724019929767e+03 1.002985002211595811e+00
3.083062458320055157e+03 1.002949488064691197e+00
3.083082892020232975e+03 1.003084395700660547e+00
3.083103325619827956e+03 1.002630783187922647e+00
3.083123759119771421e+03 1.002948335007973535e+00
3.083144192819949239e+03 1.002958251295745562e+00
3.083164626420009881e+03 1.002875923046102846e+00
3.083185060120187700e+03 1.003063871291085762e+00
3.083205493620131165e+03 1.002983157320847640e+00
3.083225927220191807e+03 1.003115067009350936e+00
3.083246360819786787e+03 1.002653613710932756e+00
3.083266794519964606e+03 1.003380731277105919e+00
3.083287228019908071e+03 1.002929424877803344e+00
3.083307661619968712e+03 1.002939341165575593e+00
3.083328095220029354e+03 1.002751392920592677e+00
3.083348528820089996e+03 1.002950179898721705e+00
