# Time, Flux
4.096617297254812051e-02 8.930280884279495623e-04
4.106534594538890914e-02 6.460280884278413183e-04
4.116551891765873883e-02 5.902808842794815547e-05
4.244755176718029155e-02 4.310280884279871216e-04
4.254572473968254442e-02 3.280280884280228904e-04
4.264389771218479730e-02 8.620280884278352929e-04
4.274507068479316274e-02 4.860280884279033486e-04
4.402610353443092706e-02 5.710280884280161118e-04
4.412527650681696834e-02 5.280280884280008635e-04
4.422344947931922121e-02 7.160280884278558133e-04
4.432462245192758665e-02 -5.059719115720895388e-04
4.560565530156535097e-02 5.410280884278195757e-04
4.570382827406760384e-02 6.010280884279906033e-04
4.580300124645364512e-02 6.560280884279068303e-04
4.590417421906201056e-02 1.320280884279378952e-04
4.718520706869977488e-02 4.060280884278233415e-04
4.728338004120202775e-02 3.002808842789139732e-05
4.738255301358806904e-02 6.100280884279163374e-04
4.748372598619643448e-02 -2.489719115721378273e-04
4.876475883583419879e-02 5.780280884278843345e-04
4.886293180833645167e-02 3.830280884279391174e-04
4.896210478072249295e-02 8.920280884278097844e-04
4.906327775333085839e-02 1.700280884279203875e-04
5.034431060296862270e-02 4.340280884279623663e-04
5.044248357547087558e-02 7.940280884278783091e-04
5.054165654785691686e-02 5.650280884278435778e-04
5.064282952046528230e-02 2.140280884278533691e-04
5.192286236976451086e-02 1.750280884279531435e-04
5.202203534260529949e-02 8.202808842783237964e-05
5.212120831499134077e-02 -8.397191157205607936e-05
5.350241413689893477e-02 2.710280884278271074e-04
5.360158710973972340e-02 -9.197191157206408008e-05
5.370076008212576468e-02 9.150280884279160531e-04
5.508196590403335868e-02 5.300280884278363303e-04
5.518113887687414731e-02 2.020280884279523903e-04
5.528031184926018859e-02 2.060280884278453684e-04
5.666151767116778259e-02 5.730280884278515785e-04
5.675969064367003547e-02 6.490280884278165630e-04
5.685986361639461251e-02 2.800280884279748861e-04
5.824106943830220651e-02 9.400280884278577886e-04
5.833924241080445938e-02 6.340280884279403395e-04
5.843941538352903642e-02 6.510280884278740743e-04
5.982062120543663042e-02 6.170280884280066047e-04
5.991879417793888329e-02 3.302808842786664201e-05
6.001896715066346033e-02 6.120280884279738487e-04
6.130100000018501305e-02 -1.359971911572110947e-03
6.139917297268726593e-02 7.730280884278295517e-04
6.149834594507330721e-02 5.200280884279928628e-04
6.159951891768167265e-02 1.860280884279363889e-04
6.288055176731943696e-02 3.550280884280221372e-04
6.297872473982168984e-02 2.830280884279501308e-04
6.307789771220773112e-02 8.140280884280093332e-04
6.317807068493230815e-02 7.740280884279693296e-04
6.446010353445386087e-02 4.980280884280263720e-04
6.455827650695611375e-02 5.280280884280008635e-04
6.465744947934215503e-02 9.130280884278585418e-04
6.475862245195052047e-02 -1.189719115720633269e-04
6.603965530158828479e-02 5.400280884279018423e-04
6.613782827409053766e-02 6.590280884278820750e-04
6.623700124647657894e-02 9.000280884278177851e-04
6.633817421908494438e-02 2.540280884278933726e-04
6.761920706872270870e-02 4.690280884279696139e-04
6.771738004122496157e-02 -1.449719115720338181e-04
6.781655301361100285e-02 6.910280884279140778e-04
6.791772598621936829e-02 -2.909719115721243199e-04
6.919775883551859685e-02 5.560280884279178437e-04
6.929693180835938549e-02 6.902808842801366751e-05
6.939610478074542677e-02 9.860280884278482816e-04
6.949727775335379221e-02 1.720280884279778988e-04
7.077731060265302077e-02 4.200280884280038762e-04
7.087548357561002099e-02 9.140280884279983198e-04
7.097565654787985068e-02 5.590280884278930884e-04
7.107682952048821612e-02 4.090280884280206308e-04
7.235686236978744468e-02 2.990280884279661322e-04
7.245503534274444490e-02 2.202808842788339661e-05
7.255520831501427459e-02 3.120280884280068889e-04
7.393641413692186859e-02 2.630280884278191067e-04
7.403458710942412146e-02 -3.397191157206158607e-05
7.413476008214869850e-02 2.450280884279676386e-04
7.551596590405629250e-02 6.550280884279890969e-04
7.561413887655854538e-02 1.090280884278316265e-04
7.571431184928312241e-02 2.720280884279668854e-04
7.709551767119071641e-02 6.540280884278493190e-04
7.719369064369296929e-02 5.960280884279578473e-04
7.729386361641754633e-02 4.350280884278800997e-04
7.867406943844135192e-02 9.300280884280143212e-04
7.877324241082739320e-02 5.010280884280016167e-04
7.887341538355197024e-02 8.770280884279335609e-04
8.025362120557577583e-02 8.000280884278287985e-04
8.035279417796181711e-02 5.602808842797291078e-05
8.045296715068639415e-02 6.560280884279068303e-04
8.173500000020794687e-02 -1.194971911572029200e-03
8.183317297271019974e-02 8.060280884280013325e-04
8.193234594509624102e-02 5.070280884279521061e-04
8.203251891782081806e-02 1.920280884278868783e-04
8.331455176734237078e-02 3.610280884279726266e-04
8.341272473984462366e-02 2.510280884279181279e-04
8.351189771223066494e-02 7.610280884279285729e-04
8.361207068495524197e-02 1.220280884278723832e-04
8.489410353447679469e-02 5.760280884278268232e-04
8.499227650697904757e-02 3.140280884278423557e-04
8.509144947936508885e-02 8.970280884278425404e-04
8.519162245208966588e-02 8.302808842797215760e-05
8.647265530127268285e-02 4.620280884278793465e-04
8.657182827411347148e-02 5.990280884279330920e-04
8.667100124649951276e-02 6.560280884279068303e-04
8.677117421922408980e-02 3.970280884278976075e-04
8.805220706840710676e-02 5.830280884279170905e-04
8.815038004136410699e-02 -1.119719115720840819e-04
8.825055301363393667e-02 6.840280884278238105e-04
8.835072598635851371e-02 -1.299719115720465723e-04
8.963175883554153067e-02 6.060280884280233593e-04
8.972993180849853090e-02 1.590280884279371421e-04
8.982910478088457218e-02 1.128028088427934783e-03
8.993027775349293762e-02 2.550280884278111060e-04
9.121131060267595458e-02 4.800280884279528593e-04
9.130948357517820746e-02 1.482028088427900236e-03
9.140965654790278450e-02 5.220280884278283295e-04
9.150982952062736153e-02 4.970280884278865940e-04
9.279086236981037850e-02 3.220280884278503564e-04
9.288903534231263137e-02 -6.197191157208958856e-05
9.298820831515342000e-02 3.650280884278656046e-04
9.436941413706101400e-02 2.190280884278861251e-04
9.446858710944705528e-02 1.109028088427943537e-03
9.456776008228784391e-02 3.390280884280061358e-04
9.594896590419543791e-02 5.830280884279170905e-04
9.604813887658147920e-02 -7.597191157204807865e-05
9.614731184942226783e-02 4.750280884279201032e-04
9.752851767132986183e-02 5.730280884278515785e-04
9.762769064371590311e-02 5.800280884279418459e-04
9.772786361644048014e-02 4.910280884279361047e-04
9.910806943846428574e-02 9.470280884279480560e-04
9.920724241085032702e-02 4.720280884279448586e-04
9.930741538357490406e-02 7.170280884279955913e-04
1.006876212055987097e-01 6.610280884279395863e-04
1.007857941781009625e-01 -6.797191157204007794e-05
1.008869671507093280e-01 7.510280884278630609e-04
1.021679999998923449e-01 -8.679719115720629929e-04
1.022671729727331336e-01 8.730280884278185383e-04
1.023653459452353864e-01 4.330280884278225884e-04
1.024665189178437519e-01 5.180280884279353515e-04
1.037475517670267688e-01 4.130280884279136089e-04
1.038457247399837691e-01 1.110280884278891378e-04
1.039448977123698103e-01 7.920280884278207978e-04
1.040460706849781758e-01 3.010280884280236435e-04
1.053271035341611928e-01 1.820280884278213662e-04
1.054252765071181930e-01 2.670280884279341294e-04
1.055244494795042343e-01 8.380280884278112907e-04
1.056256224521125997e-01 1.080280884279138931e-04
1.069066553012956167e-01 5.600280884278108218e-04
1.070048282742526169e-01 6.140280884278093154e-04
1.071040012466386582e-01 7.370280884279045708e-04
1.072051742192470236e-01 4.200280884280038762e-04
1.084862070684300406e-01 5.060280884278123281e-04
1.085843800409322935e-01 -3.469719115720693026e-04
1.086835530137730821e-01 8.050280884278615545e-04
1.087847259863814475e-01 -1.719719115720330649e-04
1.100657588355644645e-01 5.510280884278850877e-04
1.101639318080667174e-01 8.302808842797215760e-05
1.102631047809075060e-01 1.111028088428001048e-03
1.103642777535158714e-01 1.470280884278141187e-04
1.116453106026988884e-01 3.860280884279143621e-04
1.117434835752011413e-01 6.520280884280138523e-04
1.118426565480419299e-01 5.360280884280088642e-04
1.119438295206502954e-01 3.700280884278983606e-04
1.132238623699495239e-01 4.790280884278130813e-04
1.133230353423355652e-01 -2.559719115721170724e-04
1.134222083151763538e-01 3.350280884278911131e-04
1.148034141370839478e-01 2.890280884279006202e-04
1.149015871095862007e-01 1.388028088427861739e-03
1.150017600823107777e-01 5.490280884278275764e-04
1.163829659042183717e-01 6.660280884279723423e-04
1.164811388767206246e-01 4.502808842798966538e-05
1.165813118494452016e-01 4.230280884279791209e-04
1.179625176713527956e-01 5.470280884279921096e-04
1.180606906438550485e-01 5.580280884279753550e-04
1.181608636165796256e-01 4.480280884279208564e-04
1.195420694384872196e-01 7.650280884278215510e-04
1.196402424109894724e-01 6.560280884279068303e-04
1.197404153837140495e-01 8.010280884279685765e-04
1.211206212057378551e-01 5.060280884278123281e-04
1.212197941781238963e-01 -6.697191157212234458e-05
1.213199671508484734e-01 7.420280884279373268e-04
1.226019999999152787e-01 -6.569719115721017744e-04
1.227001729728722790e-01 6.480280884278988296e-04
1.227993459452583203e-01 3.500280884279893812e-04
1.241815517670497027e-01 3.540280884278823592e-04
1.242797247400067029e-01 4.090280884280206308e-04
1.243788977123927442e-01 7.650280884278215510e-04
1.244790706851173212e-01 4.050280884279056082e-04
1.257611035341841266e-01 3.680280884278408493e-04
1.258592765066863794e-01 4.210280884279216096e-04
1.259584494795271681e-01 9.250280884279815652e-04
1.260586224522517451e-01 1.060280884278563818e-04
1.273406553013185505e-01 5.240280884278858409e-04
1.274388282738208034e-01 4.890280884278785933e-04
1.275380012466615920e-01 6.630280884279970977e-04
1.276391742192699574e-01 4.580280884279863685e-04
1.289192070685691860e-01 6.720280884279228317e-04
1.290183800409552273e-01 -3.969719115720637959e-04
1.291175530137960159e-01 6.940280884278893225e-04
1.292177259865205929e-01 8.302808842797215760e-05
1.304987588357036099e-01 5.550280884280001104e-04
1.305969318082058628e-01 5.028088427949661821e-06
1.306971047809304398e-01 1.075028088427854023e-03
1.307982777535388053e-01 3.830280884279391174e-04
1.320783106028380338e-01 4.430280884278881004e-04
1.321764835753402867e-01 6.610280884279395863e-04
1.322766565480648637e-01 6.920280884278318112e-04
1.323778295206732292e-01 -6.197191157208958856e-05
1.336578623699724577e-01 3.200280884280148896e-04
1.338562083151992876e-01 4.710280884280271252e-04
1.352374141371068816e-01 2.300280884278693705e-04
1.353355871096091345e-01 1.277028088427889507e-03
1.354357600823337116e-01 4.200280884280038762e-04
1.368169659042413056e-01 6.080280884278588260e-04
1.369151388767435584e-01 -6.597191157209358892e-05
1.370153118494681355e-01 6.550280884279890969e-04
1.383955176714919411e-01 4.900280884280183713e-04
1.384946906438779823e-01 6.190280884278420714e-04
1.385948636166025594e-01 5.300280884278363303e-04
1.399750694386263650e-01 8.270280884278280453e-04
1.400742424110124063e-01 3.890280884278896067e-04
1.401744153837369833e-01 7.960280884279358204e-04
1.415546212057607889e-01 6.330280884280226061e-04
1.416537941781468302e-01 -9.719115721118498641e-07
1.417539671508714072e-01 8.840280884280238283e-04
1.430359999999382126e-01 -2.499719115720555607e-04
1.431341729724404654e-01 6.010280884279906033e-04
1.432333459452812541e-01 3.020280884279413769e-04
1.433335189180058311e-01 -8.971911572119850575e-06
1.447137247395748894e-01 8.740280884279583162e-04
1.448118977125318896e-01 7.220280884278063027e-04
1.449130706851402550e-01 4.330280884278225884e-04
1.461941035343232720e-01 4.740280884280023699e-04
1.462932765067093133e-01 1.360280884278308733e-04
1.463914494796663135e-01 9.370280884278825440e-04
1.464926224522746789e-01 2.850280884280076421e-04
1.477736553014576959e-01 1.359028088428027026e-03
1.478718282739599488e-01 4.390280884279951223e-04
1.479710012468007374e-01 4.600280884278218352e-04
1.480721742194091028e-01 5.260280884279433522e-04
1.493532070685921198e-01 4.670280884279121025e-04
1.494513800410943727e-01 -3.349719115720573015e-04
1.495505530139351613e-01 8.310280884279430680e-04
1.496517259865435268e-01 7.102808842784913423e-05
1.509327588357265437e-01 5.500280884279673543e-04
1.510309318082287966e-01 -8.397191157205607936e-05
1.511301047810695852e-01 1.067028088427846022e-03
1.512312777536779507e-01 3.570280884278576039e-04
1.525123106028609676e-01 4.120280884279958755e-04
1.526104835753632205e-01 6.030280884278260700e-04
1.527096565482040091e-01 6.170280884280066047e-04
1.528108295208123746e-01 5.102808842794015476e-05
1.540918623699953915e-01 3.620280884278903599e-04
1.541900353424976444e-01 7.010280884279795899e-04
1.542892083153384331e-01 2.840280884278678641e-04
1.556704141372460271e-01 2.290280884279516371e-04
1.557695871096320683e-01 1.073028088428018556e-03
1.558687600820181096e-01 6.150280884279490934e-04
1.572499659043804510e-01 5.030280884278370834e-04
1.573491388767664922e-01 -2.189719115720523135e-04
1.574483118491525335e-01 5.450280884279345983e-04
1.588295176715148749e-01 5.130280884279025955e-04
1.589276906440171278e-01 5.890280884278675799e-04
1.590278636162869574e-01 5.620280884278683331e-04
1.604090694381945514e-01 9.230280884279240539e-04
1.605072424111515517e-01 3.350280884278911131e-04
1.606074153834213813e-01 8.930280884279495623e-04
1.619886212053289753e-01 5.350280884278690863e-04
1.620867941782859756e-01 -1.309719115720753280e-04
1.621869671505558053e-01 -2.889719115720668086e-04
1.634690000000773580e-01 -2.099719115721265794e-04
1.635671729725796109e-01 6.140280884278093154e-04
1.636663459454203995e-01 2.650280884278766180e-04
1.637675189180287649e-01 1.470280884278141187e-04
1.650485517672117819e-01 2.110280884278781244e-04
1.651467247397140348e-01 9.250280884279815652e-04
1.652458977125548234e-01 7.380280884278223041e-04
1.653470706851631888e-01 6.330280884280226061e-04
1.666281035343462058e-01 4.280280884280118769e-04
1.667262765068484587e-01 2.830280884279501308e-04
1.668254494796892473e-01 6.140280884278093154e-04
1.669266224522976128e-01 3.650280884278656046e-04
1.682076553014806297e-01 4.360280884280198777e-04
1.683058282739828826e-01 3.130280884279246223e-04
1.684050012468236712e-01 5.780280884278843345e-04
1.685061742194320367e-01 4.610280884279616131e-04
1.697872070686150536e-01 5.510280884278850877e-04
1.698853800411173065e-01 -3.709719115720933047e-04
1.699845530139580951e-01 7.000280884278398119e-04
1.700857259865664606e-01 8.202808842783237964e-05
1.713657588358656891e-01 5.960280884279578473e-04
1.714649318082517304e-01 -1.869719115721313329e-04
1.715641047810925190e-01 1.249028088427972527e-03
1.716652777532461371e-01 -4.789719115720902920e-04
1.729453106030001130e-01 4.490280884278385898e-04
1.730444835753861543e-01 5.660280884279833558e-04
1.731436565477721956e-01 6.290280884279075835e-04
1.732448295203805610e-01 1.402808842787539589e-05
1.745248623701345370e-01 2.700280884279093740e-04
1.746230353426367898e-01 6.740280884279803431e-04
1.747232083149066195e-01 6.030280884278260700e-04
1.761044141372689609e-01 2.210280884279436364e-04
1.762025871097712137e-01 1.253028088427865505e-03
1.763027600820410434e-01 6.600280884280218530e-04
1.776839659039486374e-01 6.010280884279906033e-04
1.777821388769056377e-01 -3.969719115720637959e-04
1.778823118491754673e-01 5.390280884279841089e-04
1.792635176710830613e-01 4.870280884278210820e-04
1.793616906440400616e-01 4.010280884280126301e-04
1.794618636163098913e-01 7.850280884279525750e-04
1.808420694383336969e-01 8.030280884280260878e-04
1.809412424111744855e-01 4.050280884279056082e-04
1.810414153834443152e-01 1.105028088427828514e-03
1.824216212054681208e-01 6.210280884278995828e-04
1.825207941783089094e-01 8.590280884278600482e-04
1.826209671505787391e-01 1.902808842790815191e-05
1.839030000001002918e-01 -1.209719115721208382e-04
1.840011729726025447e-01 6.460280884278413183e-04
1.841003459454433333e-01 2.460280884278853719e-04
1.842005189177131630e-01 9.902808842798815903e-05
1.854825517672347157e-01 3.700280884278983606e-04
1.855807247397369686e-01 9.500280884279233007e-04
1.856798977125777572e-01 7.040280884279548346e-04
1.857800706848475869e-01 5.010280884280016167e-04
1.870621035343691396e-01 3.370280884279486244e-04
1.871602765068713925e-01 1.810280884279036329e-04
1.872594494797121811e-01 8.320280884278608013e-04
1.873596224519820108e-01 3.060280884278343549e-04
1.886406553016197751e-01 6.140280884278093154e-04
1.887398282740058164e-01 5.310280884279761082e-04
1.888390012468466050e-01 7.110280884278230573e-04
1.889391742191164347e-01 6.390280884279730955e-04
1.902202070687541990e-01 5.950280884278180693e-04
1.903183800412564519e-01 -5.019719115720855385e-04
1.904185530135262816e-01 8.390280884279510687e-04
1.905187259862508586e-01 2.680280884278518627e-04
1.917997588358886230e-01 5.100280884279273508e-04
1.918979318083908758e-01 -3.119719115720620550e-04
1.919971047807769171e-01 4.900280884280183713e-04
1.920982777533852826e-01 -9.719115721118498641e-07
1.933793106030230469e-01 4.120280884279958755e-04
1.934774835755252997e-01 4.660280884279943692e-04
1.935766565479113410e-01 7.840280884278127971e-04
1.936788295204034949e-01 1.780280884279283882e-04
1.949588623697027234e-01 3.160280884278998670e-04
1.950570353426597237e-01 6.000280884278508253e-04
1.951572083149295533e-01 7.390280884279620821e-04
1.965384141368371473e-01 1.640280884279698981e-04
1.966365871097941476e-01 1.147028088427926029e-03
1.967367600820639773e-01 6.700280884278653204e-04
1.981169659040877828e-01 4.450280884279456117e-04
1.982161388769285715e-01 -4.649719115721318019e-04
1.983163118491984012e-01 5.470280884279921096e-04
1.996965176712222068e-01 4.340280884279623663e-04
1.997956906440629954e-01 3.220280884278503564e-04
1.998958636163328251e-01 6.420280884279483402e-04
2.012760694383566307e-01 9.120280884279408085e-04
2.013752424111974193e-01 4.460280884278633451e-04
2.014754153834672490e-01 -2.397191157210709633e-05
2.028556212054910546e-01 4.830280884279281040e-04
2.029537941779933075e-01 9.260280884278992986e-04
2.030549671506016729e-01 -6.297191157211834422e-05
2.043360000002394372e-01 -7.997191157205207901e-05
2.044351729726254785e-01 5.140280884278203288e-04
2.045333459451277314e-01 1.910280884279691449e-04
2.046345189177360968e-01 1.670280884279451428e-04
2.059155517673738611e-01 3.580280884279973819e-04
2.060137247398761140e-01 9.480280884278657894e-04
2.061128977122621553e-01 5.540280884278603324e-04
2.062140706848705207e-01 7.980280884279933318e-04
2.074951035345082850e-01 4.200280884280038762e-04
2.075932765070105379e-01 -3.297191157203283041e-05
2.076924494793965792e-01 6.620280884278573197e-04
2.077936224520049446e-01 3.810280884278816060e-04
2.090746553016427089e-01 6.970280884278645672e-04
2.091728282741449618e-01 2.770280884279996414e-04
2.092720012465310031e-01 5.500280884279673543e-04
2.093731742191393685e-01 5.790280884280241125e-04
2.106542070687771329e-01 4.270280884278720990e-04
2.107523800412793857e-01 -6.059719115720785254e-04
2.108515530136654270e-01 7.990280884279110651e-04
2.109527259862737925e-01 3.040280884279988882e-04
2.122337588354568094e-01 6.080280884278588260e-04
2.123319318084138096e-01 6.030280884278260700e-04
2.124311047807998509e-01 4.850280884279856153e-04
2.125322777534082164e-01 1.702808842785064058e-05
2.138123106027074449e-01 5.010280884280016167e-04
2.139114835755482336e-01 4.970280884278865940e-04
2.140106565479342748e-01 6.060280884280233593e-04
2.141118295205426403e-01 2.320280884279268818e-04
2.153918623698418688e-01 2.830280884279501308e-04
2.154910353426826575e-01 4.830280884279281040e-04
2.155902083150686988e-01 7.630280884279860842e-04
2.169714141369762928e-01 8.502808842780762433e-05
2.170705871098170814e-01 1.136028088427942784e-03
2.171697600822031227e-01 6.160280884278668267e-04
2.185509659041107167e-01 5.480280884279098430e-04
2.186491388766129695e-01 -1.929719115720818223e-04
2.187493118493375466e-01 5.920280884278428246e-04
2.201305176712451406e-01 5.290280884279185969e-04
2.202286906437473935e-01 2.940280884279333762e-04
2.203288636164719705e-01 6.480280884278988296e-04
2.217100694383795645e-01 7.310280884279540814e-04
2.218082424108818174e-01 3.050280884279166216e-04
2.219084153836063944e-01 1.200280884278148719e-04
2.232886212056302000e-01 4.560280884279288571e-04
2.233877941780162413e-01 9.500280884279233007e-04
2.234879671507408183e-01 3.830280884279391174e-04
2.247700000002623710e-01 9.602808842801291433e-05
2.248681729727646239e-01 5.120280884279848621e-04
2.249673459451506652e-01 1.780280884279283882e-04
2.250675189178752422e-01 1.710280884278381208e-04
2.263495517673967949e-01 3.580280884279973819e-04
2.264477247398990478e-01 7.760280884280268410e-04
2.265468977122850891e-01 7.060280884280123459e-04
2.266470706850096661e-01 5.890280884278675799e-04
2.279291035345312189e-01 5.190280884278530849e-04
2.280272765070334717e-01 -1.779719115720945766e-04
2.281264494794195130e-01 7.750280884278870630e-04
2.282266224521440900e-01 3.290280884279406237e-04
2.295086553012108954e-01 6.390280884279730955e-04
2.296068282741678956e-01 1.590280884279371421e-04
2.297060012465539369e-01 4.950280884278290827e-04
2.298071742191623024e-01 7.540280884278383056e-04
2.310882070683453193e-01 4.480280884279208564e-04
2.311863800413023196e-01 -5.779719115720505229e-04
2.313867259862967263e-01 3.200280884280148896e-04
2.326667588355959548e-01 4.220280884278393430e-04
2.327649318080982077e-01 7.810280884278375524e-04
2.328651047808227847e-01 4.900280884280183713e-04
2.329662777534311502e-01 1.960280884280019009e-04
2.342463106027303787e-01 3.770280884279886280e-04
2.343444835752326316e-01 3.410280884278416025e-04
2.344446565479572087e-01 8.960280884279248070e-04
2.345458295205655741e-01 1.960280884280019009e-04
2.358258623698648027e-01 3.080280884278918663e-04
2.359240353423670555e-01 3.280280884280228904e-04
2.360242083150916326e-01 5.910280884279250913e-04
2.374054141369992266e-01 7.402808842782437893e-05
2.375035871095014794e-01 1.145028088427868518e-03
2.376037600822260565e-01 7.700280884278543070e-04
2.389849659041336505e-01 5.000280884278618387e-04
2.390831388766359034e-01 -4.589719115720702902e-04
2.391833118493604804e-01 5.990280884279330920e-04
2.405635176713842860e-01 5.320280884278938416e-04
2.406626906437703273e-01 2.590280884279261286e-04
2.407628636164949043e-01 -8.497191157208483503e-05
2.422422424109047512e-01 2.650280884278766180e-04
2.423424153836293282e-01 2.640280884279588847e-04
2.437226212056531338e-01 4.140280884278313422e-04
2.438217941780391751e-01 8.880280884279168063e-04
2.439219671507637521e-01 1.120280884278068712e-04
2.452040000002853048e-01 2.660280884280163960e-04
2.453021729727875577e-01 5.040280884279768614e-04
2.454013459451735990e-01 -4.397191157212709811e-05
2.455015189178981760e-01 3.190280884278751117e-04
2.467835517669649814e-01 3.360280884278088465e-04
2.468817247399219816e-01 8.840280884280238283e-04
2.469808977123080229e-01 6.330280884280226061e-04
2.470810706850326000e-01 6.480280884278988296e-04
2.483621035342156169e-01 6.150280884279490934e-04
2.484612765070564055e-01 -1.569719115720458191e-04
2.485594494795586584e-01 7.370280884279045708e-04
2.486606224521670239e-01 3.470280884280141365e-04
2.499416553013500408e-01 6.080280884278588260e-04
2.500398282738522937e-01 1.820280884278213662e-04
2.501390012466930823e-01 4.340280884279623663e-04
2.502401742193014478e-01 -4.149719115721373086e-04
2.515212070684844647e-01 4.610280884279616131e-04
2.516193800409867176e-01 3.130280884279246223e-04
2.517185530138275062e-01 1.202808842781788456e-05
2.518197259864358717e-01 3.540280884278823592e-04
2.531007588356188887e-01 5.690280884279586004e-04
2.531989318081211415e-01 7.580280884279533282e-04
2.532981047809619302e-01 7.390280884279620821e-04
2.533992777535702956e-01 1.950280884278621230e-04
2.546803106027533126e-01 4.590280884279041018e-04
2.547784835752555654e-01 3.290280884279406237e-04
2.548776565480963541e-01 8.520280884279918254e-04
2.549788295207047195e-01 4.370280884279376110e-04
2.562598623698877365e-01 2.500280884280003946e-04
2.563580353423899894e-01 2.940280884279333762e-04
2.564572083152307780e-01 8.670280884278680489e-04
2.578384141371383720e-01 1.760280884278708768e-04
2.579375871095244133e-01 9.550280884279560567e-04
2.580367600823652019e-01 8.240280884278528006e-04
